track_id,image,x,y
1691,12,1404.61,2246.66
1692,01,2264.57,2923.88
1692,02,1759.34,2866.55
1693,01,2303.99,3869.84
1693,02,1788.60,3756.37
1694,01,2013.75,1031.96
1694,02,1551.52,1049.87
1695,01,2035.25,1028.37
1695,02,1573.02,1046.29
1696,01,2142.74,601.97
1696,02,1680.51,634.22
1697,01,2167.82,3701.43
1697,02,1666.18,3608.26
1698,01,2314.74,953.13
1698,02,1834.59,992.54
1699,01,2013.75,3550.93
1699,02,1519.27,3479.27
1699,11,2036.44,2809.81
1700,01,2174.99,3694.26
1700,02,1669.76,3601.10
1701,01,2035.25,3701.43
1701,02,1540.77,3622.60
1701,11,2069.29,2953.14
1702,01,1992.25,3708.59
1702,02,1497.77,3629.76
1702,12,1178.87,2913.13
1703,01,2031.66,3712.18
1703,02,1533.60,3629.76
1703,11,2063.32,2959.11
1703,12,1212.31,2914.32
1704,01,2114.08,3733.68
1704,02,1612.43,3644.10
1704,12,1286.96,2935.22
1705,01,1927.75,2475.98
1705,02,1458.35,2450.90
1705,11,2042.41,1881.17
1705,12,1286.36,1827.42
1706,01,2117.66,3830.42
1706,02,1616.02,3733.68
1706,11,2143.94,3063.62
1706,12,1280.99,3012.86
1707,01,2103.33,451.48
1707,02,1644.68,483.73
1708,01,2060.33,2497.48
1708,02,1583.77,2465.23
1708,11,2176.78,1908.04
1709,01,1748.59,1325.78
1709,02,1293.53,1318.61
1710,01,1813.09,1508.52
1710,02,1358.03,1504.94
1711,01,2748.30,1823.84
1711,02,2203.66,1838.17
1711,12,2146.33,1304.28
1712,01,2300.40,2870.13
1712,02,1794.58,2815.78
1712,12,1561.67,2221.57
1713,01,1175.28,1515.69
1713,02,698.72,1476.27
1714,01,1784.42,1336.53
1714,02,1329.36,1332.94
1714,12,1297.11,587.64
1715,01,2300.40,2407.90
1715,02,1802.34,2379.23
1715,12,1644.68,1802.34
1716,01,2189.32,3798.17
1716,02,1684.10,3697.84
1716,11,2206.64,3039.73
1716,12,1346.68,2988.97
1717,01,1737.84,3798.17
1717,02,1250.53,3737.26
1717,11,1803.53,3024.80
1718,01,2235.91,2407.90
1718,02,1749.79,2373.86
1719,01,2196.49,2404.31
1719,02,1710.97,2376.84
1719,12,1555.70,1785.62
1720,01,1877.59,3794.59
1720,02,1390.27,3719.34
1720,11,1931.93,3030.77
1720,12,1068.98,2977.03
1721,01,1823.84,2404.31
1721,02,1358.03,2382.82
1722,01,2096.16,3787.42
1722,02,1594.52,3694.26
1722,12,1266.06,2977.03
1723,01,1977.92,3837.59
1723,02,1483.44,3751.59
1724,01,2300.40,2916.71
1724,02,1791.59,2857.59
1724,12,1552.71,2260.39
1725,01,1920.59,2397.15
1725,02,1451.19,2375.65
1725,12,1289.95,1748.59
1726,01,1931.33,2393.57
1726,02,1461.94,2368.48
1726,12,1300.70,1745.01
1727,01,2085.41,3762.34
1727,02,1584.00,3672.00
1727,11,2114.08,3003.90
1727,12,1256.40,2956.80
1728,01,1956.42,2382.82
1728,02,1487.02,2357.73
1728,12,1329.36,1737.84
1729,01,2178.57,3755.17
1729,02,1673.35,3658.43
1730,01,2085.41,3755.17
1730,02,1587.35,3665.59
1730,11,2114.08,2997.93
1731,01,2207.24,3869.84
1731,02,1702.01,3759.35
1731,11,2221.57,3099.45
1731,12,1363.60,3043.22
1732,01,648.56,3092.29
1732,02,121.83,3110.20
1733,01,2217.99,3869.84
1733,02,1711.96,3762.34
1733,11,2235.91,3103.04
1733,12,1364.43,3044.05
1734,01,1949.25,3748.01
1734,02,1458.35,3669.18
1734,12,1135.87,2941.79
1735,01,2898.79,3156.78
1735,02,2323.10,3057.65
1736,01,1848.92,1494.19
1736,02,1393.86,1490.60
1736,11,2017.33,788.30
1736,12,1343.69,777.55
1737,01,2368.48,2533.31
1737,02,1863.25,2493.89
1737,12,1684.10,1924.17
1738,01,2031.66,1039.12
1738,02,1569.43,1057.04
1739,01,2124.83,3726.51
1739,02,1624.38,3633.94
1739,11,2146.92,2974.04
1739,12,1293.93,2928.75
1740,01,2235.91,3722.93
1740,02,1728.89,3624.99
1740,12,1394.45,2929.25
1741,01,2640.80,2232.32
1741,02,2108.11,2209.63
1742,01,2293.24,942.38
1742,02,1813.09,981.79
1743,01,2142.74,2644.39
1743,02,1655.43,2604.97
1743,11,2239.49,2035.25
1744,01,2178.57,3712.18
1744,02,1673.35,3619.01
1745,01,2830.71,2096.16
1745,02,2275.32,2092.58
1746,01,2017.33,3841.17
1746,02,1522.85,3751.59
1746,12,1193.20,3017.04
1747,01,1730.68,3679.93
1747,02,1246.65,3625.48
1747,12,938.10,2883.96
1748,01,2139.16,3862.67
1748,02,1633.93,3762.34
1749,01,1952.83,3701.43
1749,02,1461.94,3626.18
1749,11,1991.65,2947.17
1750,01,1691.26,3851.92
1750,02,1209.32,3792.20
1751,01,2178.57,3683.51
1751,02,1673.35,3590.35
1752,01,1859.67,1497.77
1752,02,1401.02,1494.19
1752,11,2028.08,791.88
1753,01,1286.36,1408.19
1753,02,820.55,1372.36
1754,01,2723.22,1605.27
1754,02,2189.32,1637.51
1755,01,1699.03,3801.16
1755,02,1214.70,3744.43
1755,11,1769.20,3025.80
1756,01,2028.08,2622.89
1756,02,1549.73,2588.85
1756,12,1358.62,1973.74
1757,01,2296.82,3776.67
1757,02,1780.84,3665.59
1757,11,2305.18,3021.82
1757,12,1439.24,2971.05
1758,01,2296.82,3640.51
1758,02,1784.42,3540.18
1758,12,1457.16,2863.56
1759,10,2121.00,3253.00
1759,11,1663.00,3252.00
1760,10,2473.00,3022.00
1760,11,1983.00,2994.00
1761,10,2577.60,3022.56
1761,11,2077.20,2985.60
1762,10,2264.40,3255.60
1762,11,1795.20,3237.60
1763,10,2184.48,2468.16
1763,11,1700.64,2488.32
1763,00,2275.78,3606.34
1764,10,2346.00,2468.00
1764,11,1846.00,2478.00
1765,10,2341.00,2468.00
1765,11,1841.00,2478.00
1766,10,2242.08,2957.76
1766,11,1771.20,2955.60
1766,12,910.80,2916.00
1766,01,1704.96,3719.52
1767,10,2385.00,3365.00
1767,11,1912.00,3330.00
1768,10,2220.00,2462.00
1768,11,1732.00,2482.00
1768,00,2314.80,3597.60
1769,10,2293.20,2941.20
1769,11,1818.00,2935.00
1769,12,964.00,2897.00
1770,10,2270.00,2934.00
1770,11,1796.00,2930.00
1770,12,917.00,3037.00
1771,10,2264.00,2933.00
1771,11,1788.00,3116.00
1772,10,2286.00,3181.20
1772,11,1812.96,3163.68
1772,01,1740.10,3958.85
1773,10,2601.00,3329.00
1773,11,2105.00,3269.00
1774,10,2856.38,2299.97
1774,11,2285.28,2288.16
1775,10,2121.00,3263.00
1775,11,1662.00,3262.00
1776,10,2241.00,2970.00
1776,11,1770.00,2967.00
1776,12,908.00,2927.00
1777,10,2484.00,3378.00
1777,11,2003.00,3329.00
1778,10,2286.07,3171.12
1778,11,1816.47,3152.70
1778,12,931.63,3102.44
1778,01,1744.31,3946.48
1778,02,1261.28,3880.59
1779,10,1432.80,2740.32
1779,11,976.32,2831.04
1780,10,2748.96,3029.76
1780,11,2232.00,2976.48
1780,12,1376.64,2927.52
1781,10,1117.26,2712.27
1781,11,642.00,2834.40
1781,01,462.00,3602.40
1782,10,2574.72,2977.92
1782,11,2072.40,2943.60
1782,12,1224.00,2898.72
1782,01,2040.48,3690.72
1783,10,2121.00,3266.00
1783,11,1663.00,3265.00
1783,12,753.60,3213.60
1784,10,2289.60,3154.80
1784,11,1816.13,3138.05
1784,12,934.56,3087.36
1785,10,2565.00,2983.00
1785,11,2063.52,2949.12
1785,12,1215.36,2904.48
1786,10,2275.20,3333.60
1786,11,1810.08,3312.00
1786,12,907.20,3258.72
1787,10,2264.40,2984.40
1787,11,1790.40,2978.40
1787,12,929.00,2937.00
1788,10,2316.00,3357.00
1788,11,1850.00,3330.00
1789,10,2762.04,3033.26
1789,11,2239.49,2973.54
1790,10,2520.00,2985.12
1790,11,2030.47,2956.12
1790,12,1176.48,2911.34
1791,10,2489.00,3385.00
1791,11,2008.00,3336.00
1791,12,1113.00,3279.00
1792,10,2763.60,3034.80
1792,11,2244.00,2979.00
1793,10,2549.00,3322.00
1793,11,2058.00,3268.00
1794,10,2561.00,2986.00
1794,11,2062.80,2952.00
1794,12,1214.78,2908.22
1794,01,2028.96,3702.24
1795,10,2536.00,3322.00
1795,11,2047.00,3269.00
1796,10,2486.00,3386.00
1796,11,2005.00,3337.00
1797,10,2749.59,3033.68
1797,11,2233.00,2980.00
1797,12,1378.00,2932.00
1798,10,2630.00,3019.00
1798,11,2125.00,2977.00
1799,10,2326.00,3270.00
1799,11,1852.80,3243.60
1799,12,958.80,3186.00
1800,10,2733.00,3037.00
1800,11,2217.00,2983.00
1801,10,2547.60,3318.00
1801,11,2078.40,3266.40
1802,10,2233.00,3144.00
1802,11,1764.00,3134.88
1802,12,879.60,3084.00
1802,02,1205.28,3864.96
1803,10,2624.00,3142.00
1803,11,2122.00,3092.00
1804,10,2332.00,2334.00
1804,11,1826.40,2352.00
1804,12,1038.00,2308.80
1804,00,2419.20,3430.80
1805,10,2332.80,2332.80
1805,11,1827.00,2349.00
1805,12,1039.20,2305.20
1805,00,2418.65,3428.91
1805,01,1757.00,3013.00
1806,10,2585.00,1811.00
1806,11,2010.00,1849.00
1807,10,2242.00,3036.00
1807,11,1770.00,3032.40
1807,12,898.00,2989.00
1807,02,1265.76,3754.08
1808,10,2262.00,3273.00
1808,11,1943.00,3267.00
1809,10,2196.00,2489.76
1809,11,1713.96,2508.23
1809,12,904.75,2460.45
1809,00,2289.60,3633.98
1810,10,2518.56,2989.44
1810,11,2023.20,2959.20
1811,10,2290.00,3137.00
1811,11,1816.80,3121.20
1811,12,937.20,3070.80
1811,01,1746.72,3909.60
1812,10,2521.00,3319.00
1812,11,2032.00,3268.00
1812,00,2459.29,3674.42
1813,10,2356.44,3272.14
1813,11,1878.68,3247.26
1813,12,985.37,3187.54
1814,10,2647.00,3132.00
1814,11,2141.00,3080.00
1815,10,2600.40,3039.60
1815,11,2098.48,2998.43
1815,12,1246.23,2952.81
1815,02,1575.11,3667.78
1816,10,2854.80,2308.80
1816,11,2282.40,2293.92
1816,12,1494.72,2266.56
1816,01,2234.40,2931.60
1816,02,1733.76,2874.24
1817,10,2563.00,2989.00
1817,11,2063.00,2955.00
1818,10,2324.00,2303.00
1818,11,1911.17,2505.60
1818,12,1032.00,2279.00
1819,10,2988.00,1828.00
1819,11,2358.93,1848.32
1819,12,1587.55,1823.94
1820,10,2856.59,2304.18
1820,11,2285.11,2291.33
1820,12,1494.72,2265.41
1821,10,1186.80,716.40
1821,11,625.20,812.40
1822,10,2486.40,3016.80
1822,11,1995.00,2989.00
1823,10,2241.00,2990.00
1823,11,1770.00,2986.00
1824,10,2233.00,3126.00
1824,11,1764.00,3117.00
1825,10,2237.00,3124.00
1825,11,1768.00,3115.00
1826,10,1265.76,2301.12
1826,11,779.04,2394.72
1827,10,1263.00,2301.00
1827,11,775.20,2395.20
1828,10,2515.97,2987.71
1828,11,2021.76,2958.34
1829,10,2527.00,3391.00
1829,11,2042.00,3337.00
1829,12,1149.00,3280.00
1830,10,2560.90,2991.17
1830,11,2057.01,2959.03
1830,12,1209.60,2913.41
1831,10,2505.00,3317.00
1831,11,2077.00,3273.00
1832,10,2547.00,3122.00
1832,11,2052.00,3081.00
1833,10,2343.00,2295.00
1833,11,1834.00,2314.00
1833,12,1050.00,2271.00
1833,02,1285.00,2937.00
1834,10,2449.20,2487.60
1834,11,1800.00,2493.00
1834,00,2399.04,3618.72
1835,10,2553.00,3325.00
1835,11,2062.00,3270.00
1836,10,1191.00,715.00
1836,11,628.00,811.00
1836,00,1212.00,1859.00
1837,10,2356.80,3277.20
1837,11,1881.60,3247.20
1838,10,1261.00,2290.00
1838,11,773.00,2385.00
1839,10,2540.16,3120.48
1839,11,2047.20,3079.20
1840,10,2721.00,2991.00
1840,11,2205.00,2942.00
1841,10,2753.74,1895.27
1841,11,2160.00,1918.08
1841,12,1394.50,1869.70
1841,00,2755.81,2878.16
1842,10,2260.22,3116.62
1842,11,1789.52,3104.18
1843,10,1263.00,2285.00
1843,11,774.00,2381.00
1844,10,2602.37,2991.17
1844,11,2100.00,2954.40
1844,12,1250.40,2910.00
1845,10,2530.00,3394.00
1845,11,2045.00,3339.00
1846,10,2583.60,3334.80
1846,11,2090.00,3276.00
1846,12,1202.40,3213.60
1846,02,1558.08,3981.60
1847,10,2382.00,2490.00
1847,11,1879.20,2497.20
1847,12,1080.00,2460.00
1848,10,2198.00,2489.00
1848,11,1713.00,2509.00
1849,10,2604.00,3046.00
1849,11,2102.00,3004.00
1850,10,2362.00,3313.00
1850,11,1889.00,3282.00
1851,10,2315.00,3350.00
1851,11,1848.00,3324.00
1852,10,2382.00,3281.00
1852,11,1904.00,3248.00
1853,10,2496.00,3314.00
1853,11,2010.00,3266.00
1854,10,2680.00,3017.00
1854,11,2170.00,2971.00
1855,10,1190.00,710.00
1855,11,627.00,807.00
1856,10,2472.00,3016.80
1856,11,1982.00,2990.00
1856,12,1127.00,2944.00
1857,10,2324.00,3283.00
1857,11,1851.00,3257.00
1857,12,957.00,3200.00
1858,10,2250.00,2492.40
1858,11,1760.40,2509.20
1858,12,953.00,2471.00
1859,10,2315.00,3102.00
1859,11,1840.00,3086.00
1860,10,2678.00,3101.00
1860,11,2169.00,3049.00
1860,01,2148.00,3811.20
1861,10,2275.00,2497.00
1861,11,1784.00,2512.00
1862,10,2364.00,2497.00
1862,11,1864.00,2504.00
1862,12,1063.00,2468.00
1863,10,2415.00,3285.00
1863,11,1935.00,3248.00
1863,12,1045.20,3188.40
1863,02,1388.16,3970.08
1864,10,2288.00,3100.00
1864,11,1814.40,3086.40
1864,12,939.60,3038.40
1864,02,1262.88,3804.48
1865,10,2314.80,3097.20
1865,11,1840.00,3082.00
1865,12,967.00,3034.00
1866,10,2398.00,2499.00
1866,11,1895.00,2503.00
1866,12,1095.00,2469.00
1867,10,2713.20,3051.60
1867,11,2201.00,2999.00
1867,01,2184.00,3754.00
1868,10,2276.00,3337.00
1868,11,1811.00,3316.00
1869,10,2568.00,2995.20
1869,11,2067.60,2959.20
1869,12,1218.00,2914.80
1869,01,2036.16,3710.88
1870,10,2502.00,3310.80
1870,11,2016.00,3261.60
1871,10,2453.00,3096.00
1871,11,1965.00,3065.00
1871,12,1099.00,3014.00
1872,10,2264.00,3096.00
1872,11,1793.00,3117.00
1873,10,2717.00,3055.00
1873,11,2205.00,3003.00
1873,12,1349.00,2956.00
1874,10,2365.63,3290.11
1874,11,1891.20,3259.20
1874,12,998.40,3201.60
1875,10,2287.00,3345.00
1875,11,1821.00,3322.00
1876,10,2306.88,2280.96
1876,11,2010.24,3260.16
1876,00,2382.91,3364.42
1877,10,2457.00,3094.00
1877,11,1969.92,3064.32
1877,12,1105.00,3012.00
1877,02,1432.00,3756.00
1878,10,2449.00,3308.00
1878,11,1967.00,3267.00
1879,10,2345.76,2502.72
1879,11,1847.52,2509.92
1880,10,2381.00,2503.00
1880,11,1879.20,2509.20
1880,12,1077.60,2474.40
1881,10,2383.20,2501.28
1881,11,1882.08,2507.04
1881,12,1081.44,2471.04
1882,10,1292.40,2034.00
1882,11,794.88,2120.26
1882,00,1265.76,3084.48
1883,10,2655.36,643.68
1883,11,2020.03,774.14
1883,12,1346.11,763.78
1884,10,1286.40,2190.00
1884,11,794.88,2279.23
1884,00,1254.00,3262.80
1885,10,2432.00,2506.00
1885,11,1925.28,2507.04
1885,12,1126.08,2473.92
1886,10,1261.58,2187.23
1886,11,768.89,2279.30
1887,10,2606.52,2996.35
1887,11,2102.63,2956.95
1887,12,1252.45,2913.41
1888,10,2272.32,3290.40
1888,11,1804.80,3271.20
1888,12,905.76,3216.96
1889,10,2612.00,3089.00
1889,11,2110.00,3044.00
1890,10,1314.00,2186.00
1890,11,824.40,2274.00
1891,10,2443.00,3079.00
1891,11,1954.00,3050.00
1892,10,1293.12,2040.48
1892,11,796.32,2126.88
1893,10,1275.00,2043.00
1893,11,777.60,2131.20
1894,10,1274.00,2182.00
1894,11,781.00,2273.00
1894,01,631.20,2940.00
1895,10,1318.00,2045.00
1895,11,826.12,2130.00
1895,00,1293.00,3095.00
1896,10,1275.26,2180.74
1896,11,782.78,2270.59
1897,10,2671.20,3012.00
1897,11,2162.40,2967.60
1898,10,1318.00,2045.00
1898,11,827.12,2129.01
1898,01,686.78,2785.92
1899,10,2448.58,3291.84
1899,11,1965.77,3249.75
1899,12,1074.95,3190.03
1900,10,2478.00,3062.00
1900,11,1989.00,3031.00
1901,10,2487.00,3063.00
1901,11,1997.00,3032.00
1902,10,2638.00,3086.00
1902,11,2132.00,3038.00
1903,10,2578.00,3407.00
1903,11,2089.00,3346.00
1904,10,2565.00,3000.00
1904,11,2066.00,2966.00
1905,10,1215.00,2171.00
1905,11,718.00,2265.00
1905,00,1177.00,3244.00
1906,10,2733.00,3096.00
1906,11,2218.00,3039.00
1907,10,2330.73,3344.72
1907,11,1863.36,3316.32
1907,12,964.80,3261.60
1908,10,2364.00,3294.00
1908,11,1887.84,3263.04
1908,12,995.04,3205.44
1909,10,1282.78,2157.08
1909,11,791.88,2246.66
1910,10,1274.00,2056.00
1910,11,777.60,2144.16
1910,00,1245.00,3113.00
1911,10,1262.00,2156.00
1911,11,768.00,2246.00
1912,10,2638.66,2998.08
1912,11,2132.35,2956.61
1912,12,1282.80,2912.40
1912,01,2106.78,3705.52
1913,10,2792.00,2186.00
1913,11,2216.40,2184.00
1913,12,1432.80,2149.20
1913,00,2872.80,3220.80
1914,10,2451.00,3295.00
1914,11,1968.00,3253.00
1915,10,1238.40,2148.48
1915,11,743.04,2240.64
1916,10,2647.20,3082.80
1916,11,2141.00,3035.00
1917,10,1340.40,2146.80
1917,11,850.80,2232.00
1918,10,2728.80,3011.04
1918,11,2213.00,2961.00
1918,12,1362.00,2915.00
1919,10,2621.00,3002.00
1919,11,2116.00,2962.00
1920,10,2450.00,3304.00
1920,11,1852.00,3253.00
1921,10,1288.00,2142.00
1921,11,795.60,2230.80
1921,00,1256.00,3208.00
1922,10,1286.00,2142.00
1922,11,793.00,2231.00
1923,10,1278.00,2098.00
1923,11,783.00,2187.00
1924,10,1290.82,2097.79
1924,11,794.88,2185.92
1925,10,2318.40,3081.60
1925,11,1842.00,3066.00
1926,10,1249.92,2105.28
1926,11,751.68,2196.00
1927,10,2323.00,3094.00
1927,11,1847.00,3078.00
1928,10,2362.80,2502.00
1928,11,1863.00,2509.00
1928,12,1062.00,2473.00
1929,10,1310.40,2129.76
1929,11,817.92,2216.16
1930,10,1334.00,2107.00
1930,11,842.00,2193.00
1931,10,2243.00,3007.00
1931,11,1772.00,3002.00
1931,12,905.00,2959.00
1931,01,1702.80,3772.80
1932,10,1270.08,2108.16
1932,11,775.00,2197.00
1932,00,1238.98,3167.42
1933,10,1271.52,2108.16
1933,11,776.16,2197.44
1934,10,2404.80,3300.48
1934,11,1926.72,3264.48
1935,10,2430.26,3004.65
1935,11,1942.96,2981.84
1935,12,1085.76,2936.16
1936,10,2566.00,3007.00
1936,11,2068.00,2971.00
1937,10,2614.46,3074.11
1937,11,2111.62,3029.18
1937,12,1252.80,2979.07
1938,10,1287.36,2111.04
1938,11,792.00,2200.32
1939,10,2698.00,3004.00
1939,11,2185.00,2956.00
1939,12,1335.00,2911.00
1940,10,2625.00,3341.00
1940,11,2125.00,3277.00
1941,10,2431.20,3074.40
1941,11,1944.00,3046.80
1941,12,1079.00,2994.00
1941,02,1402.00,3737.00
1942,10,2652.00,668.00
1942,11,2017.44,796.32
1942,12,1342.08,784.80
1943,10,1303.20,2130.00
1943,11,811.20,2217.60
1944,10,1827.42,573.31
1944,11,1258.80,686.40
1944,00,1752.77,1734.86
1945,10,2676.00,3422.00
1945,11,2177.00,3349.00
1946,10,2517.00,1764.00
1946,11,1949.00,1808.00
1947,10,2253.00,2518.00
1947,11,1766.00,2532.00
1948,10,2582.40,3024.00
1948,11,2082.24,2985.98
1948,12,1230.34,2939.33
1949,10,2723.00,3003.00
1949,11,2207.00,2953.00
1950,10,2483.14,3082.75
1950,11,1992.00,3051.60
1950,12,1129.00,2998.00
1950,01,1945.44,3817.44
1950,02,1456.00,3736.00
1951,10,2647.00,3019.00
1951,11,2140.80,2974.80
1951,12,1289.00,2931.00
1951,01,2116.80,3726.72
1951,02,1617.00,3638.00
1952,10,2680.80,3423.60
1952,11,2181.00,3350.00
1953,10,2515.68,3035.52
1953,11,2020.52,3000.91
1953,12,1164.96,2954.88
1953,01,1982.69,3759.35
1953,02,1489.54,3680.64
1954,10,2354.00,3364.00
1954,11,1884.00,3332.00
1955,10,2596.00,1782.00
1955,11,2017.00,1822.00
1955,12,1267.00,1765.00
1955,00,2581.00,2770.00
1956,10,2723.00,3001.00
1956,11,2206.66,2951.42
1956,12,1354.75,2904.77
1956,02,1683.07,3599.42
1957,10,2337.12,2332.80
1957,11,1831.00,2350.00
1957,12,1044.00,2307.00
1957,00,2424.38,3428.35
1958,10,2548.80,2988.00
1958,11,2051.00,2955.00
1959,10,1057.20,860.40
1959,11,496.80,952.80
1959,01,452.00,1669.00
1960,10,2236.00,2512.00
1960,11,1749.60,2528.64
1960,12,940.32,2488.32
1961,10,2729.69,3083.03
1961,11,2214.41,3027.79
1961,12,1354.44,2977.62
1962,10,1772.40,654.00
1962,11,1207.20,765.60
1962,12,507.62,592.22
1962,01,1116.00,1496.40
1963,10,2585.78,1793.66
1963,11,2009.32,1826.84
1963,12,1257.98,1774.66
1963,00,2573.34,2782.77
1963,02,1425.60,2404.80
1964,10,2366.00,2477.00
1964,11,1865.00,2484.00
1964,12,1066.00,2447.00
1965,10,2647.30,3086.21
1965,11,2140.99,3037.82
1966,10,2581.00,2981.00
1966,11,2079.00,2946.00
1967,10,2520.00,3061.00
1967,11,2027.00,3027.00
1968,10,2364.00,2348.40
1968,11,1856.40,2361.60
1969,10,2603.00,3405.00
1969,11,2111.00,3342.00
1970,10,2726.00,3089.00
1970,11,2211.00,3032.00
1971,10,2416.00,3061.00
1971,11,1930.00,3035.00
1972,10,1271.00,2344.00
1972,11,785.00,2438.00
1973,10,2218.80,2454.00
1973,11,1730.00,2474.00
1973,01,1748.00,3910.00
1974,10,2629.44,3143.52
1974,11,2125.20,3091.20
1975,10,2598.00,1818.00
1975,11,2019.60,1854.00
1976,10,2600.00,1824.00
1976,11,2021.76,1861.06
1976,12,1268.35,1804.03
1976,02,1437.70,2433.02
1977,10,2614.00,3337.00
1977,11,2040.00,3268.00
1978,10,1183.00,711.00
1978,11,621.00,808.00
1979,10,2350.80,3289.20
1979,11,1877.76,3260.16
1979,12,983.23,3201.98
1980,10,1928.16,596.16
1980,11,1352.16,714.24
1981,10,2584.80,2979.36
1981,11,2082.24,2943.36
1981,12,1232.64,2897.28
1982,10,2579.00,2979.00
1982,11,2079.36,2943.36
1982,12,1229.76,2898.72
1982,02,1551.74,3608.06
1983,10,2141.28,2223.36
1983,11,1650.00,2259.00
1983,12,860.40,2206.80
1984,10,2524.00,3400.00
1984,11,2041.00,3346.00
1985,10,2626.56,3335.04
1985,11,2127.17,3271.10
1985,12,1240.70,3208.90
1986,10,1312.80,2223.60
1986,11,825.00,2312.00
1986,01,675.00,2982.00
1987,10,1252.80,2305.20
1987,11,764.40,2400.00
1988,10,2343.00,2261.00
1988,11,1832.00,2282.00
1989,10,1959.84,639.36
1989,11,1385.86,755.14
1989,12,705.02,620.35
1989,00,1868.40,1783.20
1990,10,2382.00,2497.00
1990,11,1880.00,2503.00
1990,12,1078.80,2467.20
1990,00,2499.60,3638.40
1990,02,1339.20,3146.40
1991,10,2565.46,2968.57
1991,11,2065.31,2936.22
1991,12,1216.79,2891.43
1992,10,2569.00,3405.00
1992,11,2081.00,3345.00
1992,12,1187.00,3288.00
1993,10,2195.00,3101.00
1993,11,1728.00,3097.00
1994,10,2649.00,3028.00
1994,11,2140.99,2982.53
1994,12,1290.00,2938.00
1994,02,1618.80,3645.60
1995,10,2984.00,1836.00
1995,11,2356.00,1855.00
1996,10,2793.00,2299.00
1996,11,2231.00,2290.00
1997,10,2870.40,1957.20
1997,11,2268.00,1970.40
1997,12,1496.00,1940.00
1997,01,2167.20,2569.20
1998,10,1978.56,619.20
1998,11,1402.56,737.28
1998,12,722.88,604.80
1998,00,1882.80,1767.60
1999,10,2366.00,3276.00
1999,11,1890.00,3246.00
1999,12,999.00,3186.00
1999,02,1339.00,3973.00
2000,10,2704.80,3046.80
2000,11,2191.68,2995.20
2000,12,1336.80,2948.40
2000,01,2175.55,3748.03
2001,10,2538.09,3106.25
2001,11,2040.42,3065.61
2001,12,1178.50,3013.63
2001,01,2006.58,3836.99
2001,02,1513.73,3749.07
2002,10,2942.78,2263.68
2002,11,2355.84,2249.28
2002,01,2299.68,2880.00
2003,10,2349.00,2293.00
2003,11,1839.00,2312.00
2004,10,2345.00,2268.00
2004,11,1835.00,2287.00
2004,12,1053.00,2243.00
2005,10,2551.00,3394.00
2005,11,2066.40,3336.00
2005,12,1173.60,3278.40
2006,10,2544.00,3109.00
2006,11,2048.00,3069.00
2007,10,2549.00,3109.00
2007,11,2053.00,3068.00
2007,12,1187.00,3015.00
2008,10,2218.00,2491.00
2008,11,1732.00,2510.00
2009,10,1962.72,633.60
2009,11,1388.16,750.24
2009,12,707.04,616.32
2010,10,2548.80,2991.60
2010,11,2053.44,2959.20
2010,12,1202.40,2914.56
2010,02,1524.96,3630.24
2011,10,2563.00,2971.00
2011,11,2063.00,2937.00
2011,12,1215.00,2893.00
2012,10,2542.80,3114.00
2012,11,2047.00,3074.00
2013,10,2356.00,3350.00
2013,11,1885.00,3319.00
2014,10,1183.00,509.00
2014,11,617.00,737.00
2015,10,2859.00,1927.00
2015,11,2256.00,1944.00
2016,10,2271.00,2519.00
2016,11,1782.00,2533.00
2016,12,974.00,2494.00
2017,10,2393.00,3280.00
2017,11,1914.00,3246.00
2017,12,1023.00,3186.00
2018,10,2624.40,1858.80
2018,11,2046.00,1891.00
2018,00,2620.80,2846.40
2019,10,2314.00,2263.00
2019,11,1805.00,2286.00
2019,00,2388.00,3343.20
2020,10,1285.63,2088.12
2020,11,792.12,2177.28
2021,10,2314.00,2266.00
2021,11,1805.00,2288.00
2021,00,2390.00,3346.00
2022,10,2521.20,3399.60
2022,11,2037.60,3345.12
2022,12,1143.94,3288.38
2023,10,2493.00,3389.00
2023,11,2013.00,3339.00
2024,10,2121.24,3271.45
2024,11,1662.60,3271.45
2024,12,756.05,3221.28
2025,10,2707.20,2017.44
2025,11,2128.90,2032.13
2025,12,1359.94,1983.74
2025,00,2737.44,3019.68
2026,10,1289.00,2089.00
2026,11,793.00,2178.00
2027,10,2498.00,3037.00
2027,11,2006.00,3006.00
2028,10,1919.00,397.00
2028,11,1335.00,526.00
2029,10,2195.00,3095.00
2029,11,1728.00,3091.00
2030,10,2655.94,3143.23
2030,11,2151.36,3090.24
2031,10,1306.00,2121.00
2031,11,813.00,2209.00
2032,10,2575.41,2983.50
2032,11,2075.04,2949.12
2032,12,1226.74,2903.87
2032,01,2042.50,3696.19
2033,10,2330.00,3359.00
2033,11,1862.00,3330.00
2033,12,962.00,3278.00
2034,10,2759.00,3027.00
2034,11,2241.00,2973.00
2035,10,2745.00,2371.00
2035,11,2190.00,2358.00
2036,10,2684.00,3434.00
2036,11,2184.00,3358.80
2036,12,1291.20,3298.80
2037,10,2599.00,1821.00
2037,11,2021.00,1857.00
2038,10,2663.00,3419.00
2038,11,2165.00,3347.00
2039,10,2306.88,3339.36
2039,11,1840.32,3313.44
2039,12,940.32,3260.16
2040,10,1950.00,453.60
2040,11,1366.80,580.80
2040,00,1850.00,1644.00
2041,10,2652.00,3020.00
